location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,ipc_phase,ipc_type,population_in_phase,population_fraction_in_phase,reference_period_start,reference_period_end
AFG,True,True,Baghlan Urban,,,,,,1,2,first projection,84442,0.4,2021-06-01,2021-11-30
AFG,True,True,Baghlan Urban,,,,,,1,3,first projection,31666,0.15,2021-06-01,2021-11-30
AFG,True,True,Baghlan Urban,,,,,,1,4,first projection,10555,0.05,2021-06-01,2021-11-30
AFG,True,True,Baghlan Urban,,,,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Balkh,,AF21,Balkh,,,1,all,current,924297,1.0,2021-03-01,2021-05-31
AFG,True,True,Balkh,,AF21,Balkh,,,1,3+,current,369719,0.4,2021-03-01,2021-05-31
AFG,True,True,Balkh,,AF21,Balkh,,,1,1,current,231074,0.25,2021-03-01,2021-05-31
AFG,True,True,Balkh,,AF21,Balkh,,,1,2,current,323504,0.35,2021-03-01,2021-05-31
AFG,True,True,Balkh,,AF21,Balkh,,,1,3,current,323504,0.35,2021-03-01,2021-05-31
AFG,True,True,Balkh,,AF21,Balkh,,,1,4,current,46215,0.05,2021-03-01,2021-05-31
AFG,True,True,Balkh,,AF21,Balkh,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Balkh,,AF21,Balkh,,,1,all,first projection,924297,1.0,2021-06-01,2021-11-30
AFG,True,True,Balkh,,AF21,Balkh,,,1,3+,first projection,323504,0.35,2021-06-01,2021-11-30
AFG,True,True,Balkh,,AF21,Balkh,,,1,1,first projection,231074,0.25,2021-06-01,2021-11-30
AFG,True,True,Balkh,,AF21,Balkh,,,1,2,first projection,369719,0.4,2021-06-01,2021-11-30
AFG,True,True,Balkh,,AF21,Balkh,,,1,3,first projection,277289,0.3,2021-06-01,2021-11-30
AFG,True,True,Balkh,,AF21,Balkh,,,1,4,first projection,46215,0.05,2021-06-01,2021-11-30
AFG,True,True,Balkh,,AF21,Balkh,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Balkh Urban,,,,,,1,all,current,584886,1.0,2021-03-01,2021-05-31
AFG,True,True,Balkh Urban,,,,,,1,3+,current,263199,0.45,2021-03-01,2021-05-31
AFG,True,True,Balkh Urban,,,,,,1,1,current,146222,0.25,2021-03-01,2021-05-31
AFG,True,True,Balkh Urban,,,,,,1,2,current,175466,0.3,2021-03-01,2021-05-31
AFG,True,True,Balkh Urban,,,,,,1,3,current,204710,0.35,2021-03-01,2021-05-31
AFG,True,True,Balkh Urban,,,,,,1,4,current,58489,0.1,2021-03-01,2021-05-31
AFG,True,True,Balkh Urban,,,,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Balkh Urban,,,,,,1,all,first projection,584886,1.0,2021-06-01,2021-11-30
AFG,True,True,Balkh Urban,,,,,,1,3+,first projection,233955,0.4,2021-06-01,2021-11-30
AFG,True,True,Balkh Urban,,,,,,1,1,first projection,146222,0.25,2021-06-01,2021-11-30
AFG,True,True,Balkh Urban,,,,,,1,2,first projection,204710,0.35,2021-06-01,2021-11-30
AFG,True,True,Balkh Urban,,,,,,1,3,first projection,175466,0.3,2021-06-01,2021-11-30
AFG,True,True,Balkh Urban,,,,,,1,4,first projection,58489,0.1,2021-06-01,2021-11-30
AFG,True,True,Balkh Urban,,,,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,all,current,495557,1.0,2021-03-01,2021-05-31
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,3+,current,173445,0.35,2021-03-01,2021-05-31
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,1,current,148667,0.3,2021-03-01,2021-05-31
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,2,current,173445,0.35,2021-03-01,2021-05-31
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,3,current,123889,0.25,2021-03-01,2021-05-31
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,4,current,49556,0.1,2021-03-01,2021-05-31
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,all,first projection,495557,1.0,2021-06-01,2021-11-30
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,3+,first projection,173445,0.35,2021-06-01,2021-11-30
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,1,first projection,123889,0.25,2021-06-01,2021-11-30
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,2,first projection,198223,0.4,2021-06-01,2021-11-30
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,3,first projection,123889,0.25,2021-06-01,2021-11-30
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,4,first projection,49556,0.1,2021-06-01,2021-11-30
AFG,True,True,Bamyan,,AF10,Bamyan,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,all,current,516504,1.0,2021-03-01,2021-05-31
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,3+,current,284077,0.55,2021-03-01,2021-05-31
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,1,current,103301,0.2,2021-03-01,2021-05-31
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,2,current,129126,0.25,2021-03-01,2021-05-31
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,3,current,154951,0.3,2021-03-01,2021-05-31
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,4,current,129126,0.25,2021-03-01,2021-05-31
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,all,first projection,516504,1.0,2021-06-01,2021-11-30
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,3+,first projection,309902,0.6,2021-06-01,2021-11-30
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,1,first projection,103301,0.2,2021-06-01,2021-11-30
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,2,first projection,103301,0.2,2021-06-01,2021-11-30
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,3,first projection,180776,0.35,2021-06-01,2021-11-30
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,4,first projection,129126,0.25,2021-06-01,2021-11-30
AFG,True,True,Daykundi,,AF24,Daykundi,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Farah,,AF33,Farah,,,1,all,current,563026,1.0,2021-03-01,2021-05-31
AFG,True,True,Farah,,AF33,Farah,,,1,3+,current,84454,0.15,2021-03-01,2021-05-31
AFG,True,True,Farah,,AF33,Farah,,,1,1,current,197059,0.35,2021-03-01,2021-05-31
AFG,True,True,Farah,,AF33,Farah,,,1,2,current,281513,0.5,2021-03-01,2021-05-31
AFG,True,True,Farah,,AF33,Farah,,,1,3,current,84454,0.15,2021-03-01,2021-05-31
AFG,True,True,Farah,,AF33,Farah,,,1,4,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Farah,,AF33,Farah,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Farah,,AF33,Farah,,,1,all,first projection,563026,1.0,2021-06-01,2021-11-30
AFG,True,True,Farah,,AF33,Farah,,,1,3+,first projection,84454,0.15,2021-06-01,2021-11-30
AFG,True,True,Farah,,AF33,Farah,,,1,1,first projection,225210,0.4,2021-06-01,2021-11-30
AFG,True,True,Farah,,AF33,Farah,,,1,2,first projection,253362,0.45,2021-06-01,2021-11-30
AFG,True,True,Farah,,AF33,Farah,,,1,3,first projection,84454,0.15,2021-06-01,2021-11-30
AFG,True,True,Farah,,AF33,Farah,,,1,4,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Farah,,AF33,Farah,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,all,current,969469,1.0,2021-03-01,2021-05-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,3+,current,484734,0.5,2021-03-01,2021-05-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,1,current,193894,0.2,2021-03-01,2021-05-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,2,current,290841,0.3,2021-03-01,2021-05-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,3,current,242367,0.25,2021-03-01,2021-05-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,4,current,242367,0.25,2021-03-01,2021-05-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,all,first projection,969469,1.0,2021-06-01,2021-11-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,3+,first projection,436261,0.45,2021-06-01,2021-11-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,1,first projection,242367,0.25,2021-06-01,2021-11-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,2,first projection,290841,0.3,2021-06-01,2021-11-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,3,first projection,242367,0.25,2021-06-01,2021-11-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,4,first projection,193894,0.2,2021-06-01,2021-11-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Faryab Urban,,,,,,1,all,current,139754,1.0,2021-03-01,2021-05-31
AFG,True,True,Faryab Urban,,,,,,1,3+,current,55902,0.4,2021-03-01,2021-05-31
AFG,True,True,Faryab Urban,,,,,,1,1,current,41926,0.3,2021-03-01,2021-05-31
AFG,True,True,Faryab Urban,,,,,,1,2,current,41926,0.3,2021-03-01,2021-05-31
AFG,True,True,Faryab Urban,,,,,,1,3,current,48914,0.35,2021-03-01,2021-05-31
AFG,True,True,Faryab Urban,,,,,,1,4,current,6988,0.05,2021-03-01,2021-05-31
AFG,True,True,Faryab Urban,,,,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Faryab Urban,,,,,,1,all,first projection,139754,1.0,2021-06-01,2021-11-30
AFG,True,True,Faryab Urban,,,,,,1,3+,first projection,48914,0.35,2021-06-01,2021-11-30
AFG,True,True,Faryab Urban,,,,,,1,1,first projection,41926,0.3,2021-06-01,2021-11-30
AFG,True,True,Faryab Urban,,,,,,1,2,first projection,48914,0.35,2021-06-01,2021-11-30
AFG,True,True,Faryab Urban,,,,,,1,3,first projection,41926,0.3,2021-06-01,2021-11-30
AFG,True,True,Faryab Urban,,,,,,1,4,first projection,6988,0.05,2021-06-01,2021-11-30
AFG,True,True,Faryab Urban,,,,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,all,current,1362504,1.0,2021-03-01,2021-05-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,3+,current,340626,0.25,2021-03-01,2021-05-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,1,current,408751,0.3,2021-03-01,2021-05-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,2,current,613127,0.45,2021-03-01,2021-05-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,3,current,272501,0.2,2021-03-01,2021-05-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,4,current,68125,0.05,2021-03-01,2021-05-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,all,first projection,1362504,1.0,2021-06-01,2021-11-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,3+,first projection,272501,0.2,2021-06-01,2021-11-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,1,first projection,476876,0.35,2021-06-01,2021-11-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,2,first projection,613127,0.45,2021-06-01,2021-11-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,3,first projection,204376,0.15,2021-06-01,2021-11-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,4,first projection,68125,0.05,2021-06-01,2021-11-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Ghor,,AF23,Ghor,,,1,all,current,764472,1.0,2021-03-01,2021-05-31
AFG,True,True,Ghor,,AF23,Ghor,,,1,3+,current,344012,0.45,2021-03-01,2021-05-31
AFG,True,True,Ghor,,AF23,Ghor,,,1,1,current,152894,0.2,2021-03-01,2021-05-31
AFG,True,True,Ghor,,AF23,Ghor,,,1,2,current,267565,0.35,2021-03-01,2021-05-31
AFG,True,True,Ghor,,AF23,Ghor,,,1,3,current,191118,0.25,2021-03-01,2021-05-31
AFG,True,True,Ghor,,AF23,Ghor,,,1,4,current,152894,0.2,2021-03-01,2021-05-31
AFG,True,True,Ghor,,AF23,Ghor,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Ghor,,AF23,Ghor,,,1,all,first projection,764472,1.0,2021-06-01,2021-11-30
AFG,True,True,Ghor,,AF23,Ghor,,,1,3+,first projection,344012,0.45,2021-06-01,2021-11-30
AFG,True,True,Ghor,,AF23,Ghor,,,1,1,first projection,191118,0.25,2021-06-01,2021-11-30
AFG,True,True,Ghor,,AF23,Ghor,,,1,2,first projection,229342,0.3,2021-06-01,2021-11-30
AFG,True,True,Ghor,,AF23,Ghor,,,1,3,first projection,191118,0.25,2021-06-01,2021-11-30
AFG,True,True,Ghor,,AF23,Ghor,,,1,4,first projection,152894,0.2,2021-06-01,2021-11-30
AFG,True,True,Ghor,,AF23,Ghor,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Helmand Urban,,,,,,1,all,current,100361,1.0,2021-03-01,2021-05-31
AFG,True,True,Helmand Urban,,,,,,1,3+,current,30108,0.3,2021-03-01,2021-05-31
AFG,True,True,Helmand Urban,,,,,,1,1,current,30108,0.3,2021-03-01,2021-05-31
AFG,True,True,Helmand Urban,,,,,,1,2,current,40144,0.4,2021-03-01,2021-05-31
AFG,True,True,Helmand Urban,,,,,,1,3,current,20072,0.2,2021-03-01,2021-05-31
AFG,True,True,Helmand Urban,,,,,,1,4,current,10036,0.1,2021-03-01,2021-05-31
AFG,True,True,Helmand Urban,,,,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Helmand Urban,,,,,,1,all,first projection,100361,1.0,2021-06-01,2021-11-30
AFG,True,True,Helmand Urban,,,,,,1,3+,first projection,30108,0.3,2021-06-01,2021-11-30
AFG,True,True,Helmand Urban,,,,,,1,1,first projection,30108,0.3,2021-06-01,2021-11-30
AFG,True,True,Helmand Urban,,,,,,1,2,first projection,40144,0.4,2021-06-01,2021-11-30
AFG,True,True,Helmand Urban,,,,,,1,3,first projection,20072,0.2,2021-06-01,2021-11-30
AFG,True,True,Helmand Urban,,,,,,1,4,first projection,10036,0.1,2021-06-01,2021-11-30
AFG,True,True,Helmand Urban,,,,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,all,current,1345869,1.0,2021-03-01,2021-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3+,current,403760,0.3,2021-03-01,2021-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,1,current,471054,0.35,2021-03-01,2021-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,2,current,471054,0.35,2021-03-01,2021-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3,current,336467,0.25,2021-03-01,2021-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,4,current,67293,0.05,2021-03-01,2021-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,all,first projection,1345869,1.0,2021-06-01,2021-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3+,first projection,403761,0.3,2021-06-01,2021-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,1,first projection,471054,0.35,2021-06-01,2021-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,2,first projection,471054,0.35,2021-06-01,2021-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3,first projection,269174,0.2,2021-06-01,2021-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,4,first projection,134587,0.1,2021-06-01,2021-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,all,current,1488548,1.0,2021-03-01,2021-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,3+,current,520992,0.35,2021-03-01,2021-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,1,current,372137,0.25,2021-03-01,2021-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,2,current,595419,0.4,2021-03-01,2021-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,3,current,372137,0.25,2021-03-01,2021-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,4,current,148855,0.1,2021-03-01,2021-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,all,first projection,1488548,1.0,2021-06-01,2021-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,3+,first projection,520992,0.35,2021-06-01,2021-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,1,first projection,446564,0.3,2021-06-01,2021-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,2,first projection,520992,0.35,2021-06-01,2021-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,3,first projection,372137,0.25,2021-06-01,2021-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,4,first projection,148855,0.1,2021-06-01,2021-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Hirat Urban,,,,,,1,all,current,652114,1.0,2021-03-01,2021-05-31
AFG,True,True,Hirat Urban,,,,,,1,3+,current,228240,0.35,2021-03-01,2021-05-31
AFG,True,True,Hirat Urban,,,,,,1,1,current,163029,0.25,2021-03-01,2021-05-31
AFG,True,True,Hirat Urban,,,,,,1,2,current,260846,0.4,2021-03-01,2021-05-31
AFG,True,True,Hirat Urban,,,,,,1,3,current,163029,0.25,2021-03-01,2021-05-31
AFG,True,True,Hirat Urban,,,,,,1,4,current,65211,0.1,2021-03-01,2021-05-31
AFG,True,True,Hirat Urban,,,,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Hirat Urban,,,,,,1,all,first projection,652114,1.0,2021-06-01,2021-11-30
AFG,True,True,Hirat Urban,,,,,,1,3+,first projection,195634,0.3,2021-06-01,2021-11-30
AFG,True,True,Hirat Urban,,,,,,1,1,first projection,195634,0.3,2021-06-01,2021-11-30
AFG,True,True,Hirat Urban,,,,,,1,2,first projection,260846,0.4,2021-06-01,2021-11-30
AFG,True,True,Hirat Urban,,,,,,1,3,first projection,130423,0.2,2021-06-01,2021-11-30
AFG,True,True,Hirat Urban,,,,,,1,4,first projection,65211,0.1,2021-06-01,2021-11-30
AFG,True,True,Hirat Urban,,,,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,all,current,469257,1.0,2021-03-01,2021-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,3+,current,211166,0.45,2021-03-01,2021-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,1,current,93851,0.2,2021-03-01,2021-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,2,current,164240,0.35,2021-03-01,2021-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,3,current,140777,0.3,2021-03-01,2021-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,4,current,70389,0.15,2021-03-01,2021-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,all,first projection,469257,1.0,2021-06-01,2021-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,3+,first projection,187703,0.4,2021-06-01,2021-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,1,first projection,93851,0.2,2021-06-01,2021-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,2,first projection,187703,0.4,2021-06-01,2021-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,3,first projection,140777,0.3,2021-06-01,2021-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,4,first projection,46926,0.1,2021-06-01,2021-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Jawzjan Urban,,,,,,1,all,current,132825,1.0,2021-03-01,2021-05-31
AFG,True,True,Jawzjan Urban,,,,,,1,3+,current,46489,0.35,2021-03-01,2021-05-31
AFG,True,True,Jawzjan Urban,,,,,,1,1,current,39848,0.3,2021-03-01,2021-05-31
AFG,True,True,Jawzjan Urban,,,,,,1,2,current,46489,0.35,2021-03-01,2021-05-31
AFG,True,True,Jawzjan Urban,,,,,,1,3,current,39848,0.3,2021-03-01,2021-05-31
AFG,True,True,Jawzjan Urban,,,,,,1,4,current,6641,0.05,2021-03-01,2021-05-31
AFG,True,True,Jawzjan Urban,,,,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Jawzjan Urban,,,,,,1,all,first projection,132825,1.0,2021-06-01,2021-11-30
AFG,True,True,Jawzjan Urban,,,,,,1,3+,first projection,39847,0.3,2021-06-01,2021-11-30
AFG,True,True,Jawzjan Urban,,,,,,1,1,first projection,39848,0.3,2021-06-01,2021-11-30
AFG,True,True,Jawzjan Urban,,,,,,1,2,first projection,53130,0.4,2021-06-01,2021-11-30
AFG,True,True,Jawzjan Urban,,,,,,1,3,first projection,33206,0.25,2021-06-01,2021-11-30
AFG,True,True,Jawzjan Urban,,,,,,1,4,first projection,6641,0.05,2021-06-01,2021-11-30
AFG,True,True,Jawzjan Urban,,,,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,all,current,745204,1.0,2021-03-01,2021-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,3+,current,260821,0.35,2021-03-01,2021-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,1,current,186301,0.25,2021-03-01,2021-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,2,current,298082,0.4,2021-03-01,2021-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,3,current,186301,0.25,2021-03-01,2021-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,4,current,74520,0.1,2021-03-01,2021-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,all,first projection,745204,1.0,2021-06-01,2021-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,3+,first projection,223561,0.3,2021-06-01,2021-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,1,first projection,223561,0.3,2021-06-01,2021-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,2,first projection,298082,0.4,2021-06-01,2021-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,3,first projection,149041,0.2,2021-06-01,2021-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,4,first projection,74520,0.1,2021-06-01,2021-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Kabul Urban,,,,,,1,all,current,4459463,1.0,2021-03-01,2021-05-31
AFG,True,True,Kabul Urban,,,,,,1,3+,current,1560812,0.35,2021-03-01,2021-05-31
AFG,True,True,Kabul Urban,,,,,,1,1,current,1114866,0.25,2021-03-01,2021-05-31
AFG,True,True,Kabul Urban,,,,,,1,2,current,1783785,0.4,2021-03-01,2021-05-31
AFG,True,True,Kabul Urban,,,,,,1,3,current,1114866,0.25,2021-03-01,2021-05-31
AFG,True,True,Kabul Urban,,,,,,1,4,current,445946,0.1,2021-03-01,2021-05-31
AFG,True,True,Kabul Urban,,,,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Kabul Urban,,,,,,1,all,first projection,4459463,1.0,2021-06-01,2021-11-30
AFG,True,True,Kabul Urban,,,,,,1,3+,first projection,1114866,0.25,2021-06-01,2021-11-30
AFG,True,True,Kabul Urban,,,,,,1,1,first projection,1560812,0.35,2021-06-01,2021-11-30
AFG,True,True,Kabul Urban,,,,,,1,2,first projection,1783785,0.4,2021-06-01,2021-11-30
AFG,True,True,Kabul Urban,,,,,,1,3,first projection,891893,0.2,2021-06-01,2021-11-30
AFG,True,True,Kabul Urban,,,,,,1,4,first projection,222973,0.05,2021-06-01,2021-11-30
AFG,True,True,Kabul Urban,,,,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,all,current,876335,1.0,2021-03-01,2021-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,3+,current,350535,0.4,2021-03-01,2021-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,1,current,219084,0.25,2021-03-01,2021-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,2,current,306717,0.35,2021-03-01,2021-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,3,current,262901,0.3,2021-03-01,2021-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,4,current,87634,0.1,2021-03-01,2021-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,all,first projection,876335,1.0,2021-06-01,2021-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,3+,first projection,350535,0.4,2021-06-01,2021-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,1,first projection,219084,0.25,2021-06-01,2021-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,2,first projection,306717,0.35,2021-06-01,2021-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,3,first projection,262901,0.3,2021-06-01,2021-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,4,first projection,87634,0.1,2021-06-01,2021-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,5,first projection,0,0.0,2021-06-01,2021-11-30
AFG,True,True,Kandahar Urban,,,,,,1,all,current,523259,1.0,2021-03-01,2021-05-31
AFG,True,True,Kandahar Urban,,,,,,1,3+,current,235467,0.45,2021-03-01,2021-05-31
AFG,True,True,Kandahar Urban,,,,,,1,1,current,130815,0.25,2021-03-01,2021-05-31
AFG,True,True,Kandahar Urban,,,,,,1,2,current,156978,0.3,2021-03-01,2021-05-31
AFG,True,True,Kandahar Urban,,,,,,1,3,current,183141,0.35,2021-03-01,2021-05-31
AFG,True,True,Kandahar Urban,,,,,,1,4,current,52326,0.1,2021-03-01,2021-05-31
AFG,True,True,Kandahar Urban,,,,,,1,5,current,0,0.0,2021-03-01,2021-05-31
AFG,True,True,Kandahar Urban,,,,,,1,all,first projection,523259,1.0,2021-06-01,2021-11-30
AFG,True,True,Kandahar Urban,,,,,,1,3+,first projection,287793,0.55,2021-06-01,2021-11-30
