location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,30-34,30,34,115404,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,35-39,35,39,46397,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,35-39,35,39,47463,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,35-39,35,39,93860,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,40-44,40,44,42562,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,40-44,40,44,40374,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,40-44,40,44,82936,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,45-49,45,49,35499,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,45-49,45,49,33608,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,45-49,45,49,69107,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,50-54,50,54,27290,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,50-54,50,54,26791,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,50-54,50,54,54081,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,55-59,55,59,21216,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,55-59,55,59,22380,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,55-59,55,59,43596,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,60-64,60,64,15748,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,60-64,60,64,19801,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,60-64,60,64,35549,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,65-69,65,69,11090,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,65-69,65,69,15310,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,65-69,65,69,26400,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,70-74,70,74,6813,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,70-74,70,74,10331,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,70-74,70,74,17144,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,75-79,75,79,2915,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,75-79,75,79,4864,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,75-79,75,79,7779,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,f,80+,80,None,3453,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,m,80+,80,None,5606,2021-01-01,2021-12-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,80+,80,None,9059,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,all,None,None,115815,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,all,None,None,120494,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,all,None,None,236309,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,0-4,0,4,20842,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,0-4,0,4,21718,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,0-4,0,4,42560,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,5-9,5,9,17944,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,5-9,5,9,19259,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,5-9,5,9,37203,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,10-14,10,14,15151,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,10-14,10,14,16724,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,10-14,10,14,31875,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,15-19,15,19,12884,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,15-19,15,19,13816,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,15-19,15,19,26700,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,20-24,20,24,10963,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,20-24,20,24,10242,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,20-24,20,24,21205,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,25-29,25,29,8843,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,25-29,25,29,8067,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,25-29,25,29,16910,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,30-34,30,34,6189,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,30-34,30,34,6259,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,30-34,30,34,12448,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,35-39,35,39,5010,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,35-39,35,39,5114,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,35-39,35,39,10124,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,40-44,40,44,4596,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,40-44,40,44,4350,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,40-44,40,44,8946,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,45-49,45,49,3833,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,45-49,45,49,3621,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,45-49,45,49,7454,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,50-54,50,54,2947,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,50-54,50,54,2887,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,50-54,50,54,5834,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,55-59,55,59,2291,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,55-59,55,59,2412,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,55-59,55,59,4703,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,60-64,60,64,1700,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,60-64,60,64,2134,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,60-64,60,64,3834,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,65-69,65,69,1198,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,65-69,65,69,1650,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,65-69,65,69,2848,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,70-74,70,74,736,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,70-74,70,74,1113,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,70-74,70,74,1849,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,75-79,75,79,315,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,75-79,75,79,524,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,75-79,75,79,839,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,f,80+,80,None,373,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,m,80+,80,None,604,2021-01-01,2021-12-31
AFG,True,True,Nimroz,,AF34,Nimroz,,,1,all,80+,80,None,977,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,all,None,None,103286,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,all,None,None,107609,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,all,None,None,210895,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,0-4,0,4,18587,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,0-4,0,4,19396,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,0-4,0,4,37983,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,5-9,5,9,16003,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,5-9,5,9,17199,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,5-9,5,9,33202,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,10-14,10,14,13512,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,10-14,10,14,14936,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,10-14,10,14,28448,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,15-19,15,19,11490,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,15-19,15,19,12338,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,15-19,15,19,23828,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,20-24,20,24,9777,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,20-24,20,24,9147,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,20-24,20,24,18924,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,25-29,25,29,7886,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,25-29,25,29,7205,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,25-29,25,29,15091,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,30-34,30,34,5519,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,30-34,30,34,5590,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,30-34,30,34,11109,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,35-39,35,39,4468,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,35-39,35,39,4567,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,35-39,35,39,9035,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,40-44,40,44,4099,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,40-44,40,44,3885,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,40-44,40,44,7984,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,45-49,45,49,3419,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,45-49,45,49,3234,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,45-49,45,49,6653,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,50-54,50,54,2628,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,50-54,50,54,2578,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,50-54,50,54,5206,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,55-59,55,59,2043,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,55-59,55,59,2154,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,55-59,55,59,4197,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,60-64,60,64,1517,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,60-64,60,64,1905,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,60-64,60,64,3422,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,65-69,65,69,1068,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,65-69,65,69,1473,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,65-69,65,69,2541,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,70-74,70,74,656,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,70-74,70,74,994,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,70-74,70,74,1650,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,75-79,75,79,281,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,75-79,75,79,468,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,75-79,75,79,749,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,f,80+,80,None,333,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,m,80+,80,None,540,2021-01-01,2021-12-31
AFG,True,True,Nuristan,,AF16,Nuristan,,,1,all,80+,80,None,873,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,all,None,None,488568,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,all,None,None,509812,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,all,None,None,998380,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,0-4,0,4,87922,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,0-4,0,4,91890,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,0-4,0,4,179812,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,5-9,5,9,75697,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,5-9,5,9,81483,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,5-9,5,9,157180,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,10-14,10,14,63915,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,10-14,10,14,70759,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,10-14,10,14,134674,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,15-19,15,19,54350,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,15-19,15,19,58455,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,15-19,15,19,112805,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,20-24,20,24,46250,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,20-24,20,24,43335,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,20-24,20,24,89585,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,25-29,25,29,37305,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,25-29,25,29,34132,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,25-29,25,29,71437,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,30-34,30,34,26109,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,30-34,30,34,26483,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,30-34,30,34,52592,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,35-39,35,39,21135,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,35-39,35,39,21639,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,35-39,35,39,42774,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,40-44,40,44,19388,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,40-44,40,44,18407,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,40-44,40,44,37795,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,45-49,45,49,16171,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,45-49,45,49,15322,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,45-49,45,49,31493,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,50-54,50,54,12431,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,50-54,50,54,12214,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,50-54,50,54,24645,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,55-59,55,59,9664,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,55-59,55,59,10203,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,55-59,55,59,19867,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,60-64,60,64,7174,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,60-64,60,64,9027,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,60-64,60,64,16201,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,65-69,65,69,5052,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,65-69,65,69,6980,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,65-69,65,69,12032,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,70-74,70,74,3104,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,70-74,70,74,4710,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,70-74,70,74,7814,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,75-79,75,79,1328,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,75-79,75,79,2217,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,75-79,75,79,3545,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,f,80+,80,None,1573,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,m,80+,80,None,2556,2021-01-01,2021-12-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,80+,80,None,4129,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,all,None,None,385329,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,all,None,None,402501,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,all,None,None,787830,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,0-4,0,4,69343,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,0-4,0,4,72548,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,0-4,0,4,141891,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,5-9,5,9,59701,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,5-9,5,9,64331,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,5-9,5,9,124032,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,10-14,10,14,50409,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,10-14,10,14,55865,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,10-14,10,14,106274,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,15-19,15,19,42866,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,15-19,15,19,46150,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,15-19,15,19,89016,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,20-24,20,24,36477,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,20-24,20,24,34214,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,20-24,20,24,70691,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,25-29,25,29,29422,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,25-29,25,29,26948,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,25-29,25,29,56370,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,30-34,30,34,20592,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,30-34,30,34,20908,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,30-34,30,34,41500,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,35-39,35,39,16669,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,35-39,35,39,17084,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,35-39,35,39,33753,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,40-44,40,44,15291,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,40-44,40,44,14532,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,40-44,40,44,29823,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,45-49,45,49,12754,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,45-49,45,49,12097,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,45-49,45,49,24851,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,50-54,50,54,9804,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,50-54,50,54,9643,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,50-54,50,54,19447,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,55-59,55,59,7622,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,55-59,55,59,8055,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,55-59,55,59,15677,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,60-64,60,64,5658,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,60-64,60,64,7127,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,60-64,60,64,12785,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,65-69,65,69,3985,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,65-69,65,69,5511,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,65-69,65,69,9496,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,70-74,70,74,2448,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,70-74,70,74,3719,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,70-74,70,74,6167,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,75-79,75,79,1047,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,75-79,75,79,1751,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,75-79,75,79,2798,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,f,80+,80,None,1241,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,m,80+,80,None,2018,2021-01-01,2021-12-31
AFG,True,True,Paktya,,AF13,Paktya,,,1,all,80+,80,None,3259,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,all,None,None,106874,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,all,None,None,111889,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,all,None,None,218763,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,0-4,0,4,19233,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,0-4,0,4,20167,2021-01-01,2021-12-31
