category,subcategory,location_code,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,hapi_updated_date
affected-people,idps,AFG,AF06,Nangarhar,AF0622,Dur Baba,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0614,Goshta,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0621,Hesarak,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0601,Jalalabad,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0605,Kama,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0608,Khogyani,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0613,Kot,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0606,Kuz Kunar,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0618,Lalpur,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0617,Muhmand Dara,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0620,Nazyan,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0611,Pachir Wa Agam,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0607,Rodat,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0619,Sherzad,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0616,Shinwar,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,AF0603,Surkh Rod,2,2025-12-16
affected-people,idps,AFG,AF06,Nangarhar,,,1,2025-12-16
affected-people,idps,AFG,AF34,Nimroz,AF3403,Chakhansur,2,2025-12-16
affected-people,idps,AFG,AF34,Nimroz,AF3404,Char Burjak,2,2025-12-16
affected-people,idps,AFG,AF34,Nimroz,AF3402,Kang,2,2025-12-16
affected-people,idps,AFG,AF34,Nimroz,AF3405,Khashrod,2,2025-12-16
affected-people,idps,AFG,AF34,Nimroz,,,1,2025-12-16
affected-people,idps,AFG,AF34,Nimroz,AF3401,Zaranj,2,2025-12-16
affected-people,idps,AFG,AF16,Nuristan,AF1608,Barg-e-Matal,2,2025-12-16
affected-people,idps,AFG,AF16,Nuristan,AF1605,Duab,2,2025-12-16
affected-people,idps,AFG,AF16,Nuristan,AF1606,Kamdesh,2,2025-12-16
affected-people,idps,AFG,AF16,Nuristan,AF1607,Mandol,2,2025-12-16
affected-people,idps,AFG,AF16,Nuristan,AF1604,Nurgaram,2,2025-12-16
affected-people,idps,AFG,AF16,Nuristan,AF1601,Parun,2,2025-12-16
affected-people,idps,AFG,AF16,Nuristan,,,1,2025-12-16
affected-people,idps,AFG,AF16,Nuristan,AF1603,Wama,2,2025-12-16
affected-people,idps,AFG,AF16,Nuristan,AF1602,Waygal,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1214,Barmal,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1216,Dila,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1215,Giyan,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1208,Gomal,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1209,Jani Khel,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1202,Mata Khan,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1213,Nika,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1206,Omna,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1205,Sar Rawzah,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1201,Sharan,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1210,Surobi,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1219,Turwo,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,,,1,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1211,Urgun,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1217,Wazakhah,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1218,Wormamay,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1204,Yahya Khel,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1203,Yosuf Khel,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1207,Zarghun Shahr,2,2025-12-16
affected-people,idps,AFG,AF12,Paktika,AF1212,Ziruk,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1302,Ahmadaba,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1310,Chamkani,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1311,Dand Wa Patan,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1301,Gardez,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1307,Jaji,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1309,Jani Khel,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1308,Lija Ahmad Khel,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1306,Sayed Karam,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1304,Shawak,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,,,1,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1305,Zadran,2,2025-12-16
affected-people,idps,AFG,AF13,Paktya,AF1303,Zurmat,2,2025-12-16
affected-people,idps,AFG,AF08,Panjsher,AF0805,Anawa,2,2025-12-16
affected-people,idps,AFG,AF08,Panjsher,AF0801,Bazarak,2,2025-12-16
affected-people,idps,AFG,AF08,Panjsher,AF0803,Dara,2,2025-12-16
affected-people,idps,AFG,AF08,Panjsher,AF0804,Khenj,2,2025-12-16
affected-people,idps,AFG,AF08,Panjsher,AF0807,Paryan,2,2025-12-16
affected-people,idps,AFG,AF08,Panjsher,AF0802,Rukha,2,2025-12-16
affected-people,idps,AFG,AF08,Panjsher,AF0806,Shutul,2,2025-12-16
affected-people,idps,AFG,AF08,Panjsher,,,1,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0302,Bagram,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0301,Charikar,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0307,Ghorband,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0305,Jabal Saraj,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0308,Koh-e-Safi,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0306,Salang,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0304,Sayed Khel,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0310,Shekh Ali,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0303,Shinwari,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,AF0309,Surkh-e-Parsa,2,2025-12-16
affected-people,idps,AFG,AF03,Parwan,,,1,2025-12-16
affected-people,idps,AFG,AF20,Samangan,AF2001,Aybak,2,2025-12-16
affected-people,idps,AFG,AF20,Samangan,AF2007,Dara-e-Suf-e-Bala,2,2025-12-16
affected-people,idps,AFG,AF20,Samangan,AF2006,Dara-e-Suf-e-Payin,2,2025-12-16
affected-people,idps,AFG,AF20,Samangan,AF2004,Feroz Nakhchir,2,2025-12-16
affected-people,idps,AFG,AF20,Samangan,AF2002,Hazrat-e-Sultan,2,2025-12-16
affected-people,idps,AFG,AF20,Samangan,AF2003,Khuram Wa Sarbagh,2,2025-12-16
affected-people,idps,AFG,AF20,Samangan,AF2005,Ruy-e-Duab,2,2025-12-16
affected-people,idps,AFG,AF20,Samangan,,,1,2025-12-16
affected-people,idps,AFG,AF22,Sar-e-Pul,AF2207,Balkhab,2,2025-12-16
affected-people,idps,AFG,AF22,Sar-e-Pul,AF2206,Gosfandi,2,2025-12-16
affected-people,idps,AFG,AF22,Sar-e-Pul,AF2203,Kohestanat,2,2025-12-16
affected-people,idps,AFG,AF22,Sar-e-Pul,AF2205,Sancharak,2,2025-12-16
affected-people,idps,AFG,AF22,Sar-e-Pul,AF2201,Sar-e-Pul,2,2025-12-16
affected-people,idps,AFG,AF22,Sar-e-Pul,AF2202,Sayad,2,2025-12-16
affected-people,idps,AFG,AF22,Sar-e-Pul,AF2204,Sozmaqala,2,2025-12-16
affected-people,idps,AFG,AF22,Sar-e-Pul,,,1,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1803,Baharak,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1804,Bangi,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1816,Chahab,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1805,Chal,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1815,Darqad,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1812,Dasht-e-Qala,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1811,Eshkmesh,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1808,Farkhar,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1802,Hazar Sumuch,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1807,Kalafgan,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1814,Khwaja Bahawuddin,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1809,Khwaja Ghar,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1806,Namak Ab,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1810,Rostaq,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1801,Taloqan,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,,,1,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1813,Warsaj,2,2025-12-16
affected-people,idps,AFG,AF18,Takhar,AF1817,Yangi Qala,2,2025-12-16
affected-people,idps,AFG,,,,,0,2025-12-16
affected-people,idps,AFG,AF25,Uruzgan,AF2506,Chinarto,2,2025-12-16
affected-people,idps,AFG,AF25,Uruzgan,AF2503,Chora,2,2025-12-16
affected-people,idps,AFG,AF25,Uruzgan,AF2502,Dehrawud,2,2025-12-16
affected-people,idps,AFG,AF25,Uruzgan,AF2507,Gizab,2,2025-12-16
affected-people,idps,AFG,AF25,Uruzgan,AF2505,Khas Uruzgan,2,2025-12-16
affected-people,idps,AFG,AF25,Uruzgan,AF2504,Shahid-e-Hassas,2,2025-12-16
affected-people,idps,AFG,AF25,Uruzgan,AF2501,Tirinkot,2,2025-12-16
affected-people,idps,AFG,AF25,Uruzgan,,,1,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2605,Arghandab,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2608,Atghar,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2607,Daychopan,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2611,Kakar,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2604,Mizan,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2609,Nawbahar,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2601,Qalat,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2606,Shah Joi,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2610,Shamul Zayi,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2603,Shinkay,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,AF2602,Tarnak Wa Jaldak,2,2025-12-16
affected-people,idps,AFG,AF26,Zabul,,,1,2025-12-16
affected-people,returnees,AFG,,,,,0,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF05,Logar,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF34,Nimroz,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF32,Hirat,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF01,Kabul,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF18,Takhar,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,,,,,0,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF24,Daykundi,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF10,Bamyan,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF12,Paktika,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF02,Kapisa,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF17,Badakhshan,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF28,Jawzjan,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF11,Ghazni,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF20,Samangan,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF07,Laghman,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF22,Sar-e-Pul,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF08,Panjsher,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF23,Ghor,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF29,Faryab,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF13,Paktya,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF33,Farah,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF06,Nangarhar,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF14,Khost,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF03,Parwan,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF04,Maidan Wardak,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF27,Kandahar,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF09,Baghlan,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF19,Kunduz,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF15,Kunar,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF31,Badghis,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF30,Hilmand,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF25,Uruzgan,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF26,Zabul,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF21,Balkh,,,1,2025-12-16
food-security-nutrition-poverty,poverty-rate,AFG,AF16,Nuristan,,,1,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1703,Arghanj Khwah,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1702,Argo,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1706,Baharak,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1707,Darayem,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1727,Darwaz-e-Balla,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1722,Darwaz-e-Payin,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1723,Eshkashem,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1701,Fayzabad,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1710,Jorm,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1715,Keshem,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1705,Khash,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1720,Khwahan,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1721,Kofab,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1708,Kohistan,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1726,Koran Wa Monjan,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1714,Raghestan,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1713,Shahr-e-Buzorg,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1724,Shaki,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1719,Shighnan,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1712,Shuhada,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1717,Tagab,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1711,Teshkan,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,,,1,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1728,Wakhan,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1716,Warduj,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1704,Yaftal-e-Sufla,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1718,Yamgan,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1709,Yawan,2,2025-12-16
climate,hazards-rainfall,AFG,AF17,Badakhshan,AF1725,Zebak,2,2025-12-16
climate,hazards-rainfall,AFG,AF31,Badghis,AF3102,Ab Kamari,2,2025-12-16
climate,hazards-rainfall,AFG,AF31,Badghis,AF3105,Bala Murghab,2,2025-12-16
climate,hazards-rainfall,AFG,AF31,Badghis,AF3107,Ghormach,2,2025-12-16
climate,hazards-rainfall,AFG,AF31,Badghis,AF3106,Jawand,2,2025-12-16
climate,hazards-rainfall,AFG,AF31,Badghis,AF3103,Muqur,2,2025-12-16
climate,hazards-rainfall,AFG,AF31,Badghis,AF3104,Qadis,2,2025-12-16
climate,hazards-rainfall,AFG,AF31,Badghis,AF3101,Qala-e-Naw,2,2025-12-16
climate,hazards-rainfall,AFG,AF31,Badghis,,,1,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0907,Andarab,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0905,Baghlan-e-Jadid,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0910,Burka,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0902,Dahana-e-Ghori,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0908,Deh Salah,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0903,Doshi,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0915,Fereng Wa Gharu,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0914,Guzargah-e-Nur,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0906,Khinjan,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0913,Khost Wa Fereng,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0909,Khwaja Hejran,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0904,Nahrin,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0912,Pul-e-Hisar,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0901,Pul-e-Khumri,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,AF0911,Tala Wa Barfak,2,2025-12-16
climate,hazards-rainfall,AFG,AF09,Baghlan,,,1,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2106,Balkh,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2111,Char Bolak,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2104,Charkent,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2108,Chemtal,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2109,Dawlat Abad,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2103,Dehdadi,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2113,Kaldar,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2114,Keshendeh,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2110,Khulm,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2105,Marmul,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2101,Mazar-e-Sharif,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2102,Nahr-e-Shahi,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2116,Sharak-e-Hayratan,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2107,Sholgareh,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2112,Shortepa,2,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,,,1,2025-12-16
climate,hazards-rainfall,AFG,AF21,Balkh,AF2115,Zari,2,2025-12-16
climate,hazards-rainfall,AFG,AF10,Bamyan,AF1001,Bamyan,2,2025-12-16
climate,hazards-rainfall,AFG,AF10,Bamyan,AF1004,Kahmard,2,2025-12-16
climate,hazards-rainfall,AFG,AF10,Bamyan,AF1006,Panjab,2,2025-12-16
climate,hazards-rainfall,AFG,AF10,Bamyan,AF1003,Sayghan,2,2025-12-16
climate,hazards-rainfall,AFG,AF10,Bamyan,AF1002,Shibar,2,2025-12-16
climate,hazards-rainfall,AFG,AF10,Bamyan,,,1,2025-12-16
climate,hazards-rainfall,AFG,AF10,Bamyan,AF1007,Waras,2,2025-12-16
climate,hazards-rainfall,AFG,AF10,Bamyan,AF1005,Yakawlang,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,AF2403,Ashtarlay,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,AF2408,Kajran,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,AF2404,Khadir,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,AF2405,Kiti,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,AF2406,Miramor,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,AF2401,Nili,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,AF2409,Patoo,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,AF2407,Sang-e-Takht,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,AF2402,Shahrestan,2,2025-12-16
climate,hazards-rainfall,AFG,AF24,Daykundi,,,1,2025-12-16
climate,hazards-rainfall,AFG,AF33,Farah,AF3308,Bakwa,2,2025-12-16
climate,hazards-rainfall,AFG,AF33,Farah,AF3306,Bala Buluk,2,2025-12-16
climate,hazards-rainfall,AFG,AF33,Farah,AF3301,Farah,2,2025-12-16
climate,hazards-rainfall,AFG,AF33,Farah,AF3310,Gulistan,2,2025-12-16
