location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,operation,assessment_type,population,reporting_round,reference_period_start,reference_period_end
AFG,True,True,Jawzjan,Aqcha,AF28,Jawzjan,AF2807,Aqcha,2,Returns and displacement in Afghanistan,BA,10197,15,2022-04-30,2022-04-30
AFG,True,True,Jawzjan,Aqcha,AF28,Jawzjan,AF2807,Aqcha,2,Returns and displacement in Afghanistan,BA,6747,16,2022-12-31,2022-12-31
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,5587,6,2018-09-30,2018-09-30
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,5587,7,2018-12-31,2018-12-31
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,5504,8,2019-06-30,2019-06-30
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,5504,9,2019-12-31,2019-12-31
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,8942,10,2020-06-30,2020-06-30
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,2416,11,2020-12-31,2020-12-31
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,1296,12,2021-03-30,2021-03-30
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,759,13,2021-06-30,2021-06-30
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,968,14,2021-12-31,2021-12-31
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,2130,15,2022-04-30,2022-04-30
AFG,True,True,Jawzjan,Fayzabad,AF28,Jawzjan,AF2808,Fayzabad,2,Returns and displacement in Afghanistan,BA,1267,16,2022-12-31,2022-12-31
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,665,6,2018-09-30,2018-09-30
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,665,7,2018-12-31,2018-12-31
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,525,8,2019-06-30,2019-06-30
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,525,9,2019-12-31,2019-12-31
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,1071,10,2020-06-30,2020-06-30
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,640,11,2020-12-31,2020-12-31
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,651,12,2021-03-30,2021-03-30
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,308,13,2021-06-30,2021-06-30
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,658,14,2021-12-31,2021-12-31
AFG,True,True,Jawzjan,Mardyan,AF28,Jawzjan,AF2809,Mardyan,2,Returns and displacement in Afghanistan,BA,112,16,2022-12-31,2022-12-31
AFG,True,True,Jawzjan,Qarqin,AF28,Jawzjan,AF2810,Qarqin,2,Returns and displacement in Afghanistan,BA,784,6,2018-09-30,2018-09-30
AFG,True,True,Jawzjan,Qarqin,AF28,Jawzjan,AF2810,Qarqin,2,Returns and displacement in Afghanistan,BA,784,7,2018-12-31,2018-12-31
AFG,True,True,Jawzjan,Qarqin,AF28,Jawzjan,AF2810,Qarqin,2,Returns and displacement in Afghanistan,BA,462,8,2019-06-30,2019-06-30
AFG,True,True,Jawzjan,Qarqin,AF28,Jawzjan,AF2810,Qarqin,2,Returns and displacement in Afghanistan,BA,462,9,2019-12-31,2019-12-31
AFG,True,True,Jawzjan,Qarqin,AF28,Jawzjan,AF2810,Qarqin,2,Returns and displacement in Afghanistan,BA,189,10,2020-06-30,2020-06-30
AFG,True,True,Jawzjan,Qarqin,AF28,Jawzjan,AF2810,Qarqin,2,Returns and displacement in Afghanistan,BA,210,16,2022-12-31,2022-12-31
AFG,True,True,Jawzjan,Darzab,AF28,Jawzjan,AF2811,Darzab,2,Returns and displacement in Afghanistan,BA,3955,6,2018-09-30,2018-09-30
AFG,True,True,Jawzjan,Darzab,AF28,Jawzjan,AF2811,Darzab,2,Returns and displacement in Afghanistan,BA,3955,7,2018-12-31,2018-12-31
AFG,True,True,Jawzjan,Darzab,AF28,Jawzjan,AF2811,Darzab,2,Returns and displacement in Afghanistan,BA,1785,8,2019-06-30,2019-06-30
AFG,True,True,Jawzjan,Darzab,AF28,Jawzjan,AF2811,Darzab,2,Returns and displacement in Afghanistan,BA,1785,9,2019-12-31,2019-12-31
AFG,True,True,Jawzjan,Darzab,AF28,Jawzjan,AF2811,Darzab,2,Returns and displacement in Afghanistan,BA,490,10,2020-06-30,2020-06-30
AFG,True,True,Jawzjan,Darzab,AF28,Jawzjan,AF2811,Darzab,2,Returns and displacement in Afghanistan,BA,490,11,2020-12-31,2020-12-31
AFG,True,True,Jawzjan,Darzab,AF28,Jawzjan,AF2811,Darzab,2,Returns and displacement in Afghanistan,BA,35,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,56506,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,56506,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,63165,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,63165,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,70870,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,73289,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,74234,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,76382,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,93933,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,122782,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,Returns and displacement in Afghanistan,BA,155059,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,20709,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,20709,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,21061,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,21061,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,23427,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,22408,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,22662,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,24482,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,31397,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,39139,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Maymana,AF29,Faryab,AF2901,Maymana,2,Returns and displacement in Afghanistan,BA,43930,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,4578,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,4578,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,6755,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,6755,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,6789,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,6810,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,7095,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,7258,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,15570,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,24062,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Pashtun Kot,AF29,Faryab,AF2902,Pashtun Kot,2,Returns and displacement in Afghanistan,BA,30255,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,3983,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,3983,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,6525,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,6525,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,8515,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,8514,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,8518,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,8525,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,9120,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,9267,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Khwaja Sabz Posh,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,Returns and displacement in Afghanistan,BA,12146,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,4884,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,4884,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,4933,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,4933,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,4175,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,4000,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,4022,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,4022,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,2286,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,2302,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Almar,AF29,Faryab,AF2904,Almar,2,Returns and displacement in Afghanistan,BA,7888,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,115,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,115,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,220,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,220,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,227,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,227,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,234,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,276,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,367,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,367,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Bilcheragh,AF29,Faryab,AF2905,Bilcheragh,2,Returns and displacement in Afghanistan,BA,1046,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,497,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,497,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,1883,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,1883,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,3046,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,3046,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,3046,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,3046,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,12246,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,12675,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Shirin Tagab,AF29,Faryab,AF2906,Shirin Tagab,2,Returns and displacement in Afghanistan,BA,17800,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,3231,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,3231,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,3336,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,3336,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,3808,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,3808,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,3769,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,3801,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,1646,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,2464,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Qaysar,AF29,Faryab,AF2907,Qaysar,2,Returns and displacement in Afghanistan,BA,5553,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,98,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,98,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,118,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,118,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,118,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,104,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,104,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,104,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,482,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,630,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Garzewan,AF29,Faryab,AF2908,Garzewan,2,Returns and displacement in Afghanistan,BA,1316,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,245,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,245,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,1442,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,1442,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,1414,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,1414,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,1414,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,1414,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,2464,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,3297,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Dawlat Abad,AF29,Faryab,AF2909,Dawlat Abad,2,Returns and displacement in Afghanistan,BA,5847,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Kohistan,AF29,Faryab,AF2910,Kohistan,2,Returns and displacement in Afghanistan,BA,273,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Kohistan,AF29,Faryab,AF2910,Kohistan,2,Returns and displacement in Afghanistan,BA,273,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Kohistan,AF29,Faryab,AF2910,Kohistan,2,Returns and displacement in Afghanistan,BA,273,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Kohistan,AF29,Faryab,AF2910,Kohistan,2,Returns and displacement in Afghanistan,BA,385,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Kohistan,AF29,Faryab,AF2910,Kohistan,2,Returns and displacement in Afghanistan,BA,469,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Kohistan,AF29,Faryab,AF2910,Kohistan,2,Returns and displacement in Afghanistan,BA,910,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,1470,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,1470,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,1470,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,1470,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,1470,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,1470,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,1470,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,1470,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,3262,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,3339,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Qaram Qul,AF29,Faryab,AF2911,Qaram Qul,2,Returns and displacement in Afghanistan,BA,3374,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,6755,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,6755,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,5306,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,5306,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,5628,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,5707,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,5707,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,5707,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,1841,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,7328,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Qurghan,AF29,Faryab,AF2912,Qurghan,2,Returns and displacement in Afghanistan,BA,7034,16,2022-12-31,2022-12-31
